timestamp,ax,ay,az
1479425751634591673,0.59,0.86,10.01
1479425751644644488,0.58,0.88,9.02
1479425751654635202,0.5,0.88,9.02
1479425751664589856,0.44,0.82,8.93
1479425751674871076,0.42,0.74,9.22
1479425751684634451,0.44,0.7,9.32
1479425751694688831,0.45,0.73,8.93
1479425751705416739,0.43,0.79,9.12
1479425751715066225,0.42,0.84,9.32
1479425751724931676,0.43,0.88,8.83
1479425751734807212,0.43,0.91,9.12
1479425751744836913,0.45,0.91,9.32
1479425751755128623,0.49,0.86,9.42
1479425751764870238,0.54,0.79,9.52
1479425751775046878,0.57,0.72,9.52
1479425751784889331,0.58,0.69,9.32
1479425751794966424,0.54,0.72,9.02
1479425751805879486,0.47,0.78,9.32
1479425751815095196,0.38,0.83,9.61
1479425751825015006,0.34,0.85,9.61
1479425751835096970,0.36,0.85,8.93
1479425751845014839,0.36,0.84,9.22
1479425751855208755,0.33,0.82,9.42
1479425751865091774,0.32,0.79,9.52
1479425751875133090,0.34,0.72,9.52
1479425751885445708,0.37,0.66,9.52
1479425751895374443,0.36,0.63,9.71
1479425751906646371,0.29,0.63,10.2
1479425751915244878,0.23,0.66,10.3
1479425751925238088,0.22,0.69,10.3
1479425751935312031,0.26,0.69,10.3
1479425751945307958,0.29,0.71,10.4
1479425751955636607,0.27,0.69,10.1
1479425751965362317,0.19,0.65,10.1
1479425751975365611,0.06,0.59,10.5
1479425751985364014,0.0,0.53,10.2
1479425751995612292,0.03,0.52,10.3
1479425752006881752,0.1,0.55,10.1
1479425752015571391,0.09,0.61,9.81
1479425752025771012,-0.01,0.65,9.71
1479425752035587384,-0.1,0.66,10.3
1479425752045691140,-0.08,0.64,10.3
1479425752055571757,-0.02,0.6,10.3
1479425752065605312,-0.03,0.59,10.3
1479425752075610355,-0.03,0.58,10.3
1479425752085689311,0.0,0.56,9.91
1479425752095991704,0.02,0.54,10.1
1479425752107103513,0.01,0.53,10.01
1479425752115795785,-0.02,0.53,10.3
1479425752125735199,-0.05,0.54,10.01
1479425752135736993,-0.06,0.57,9.91
1479425752145844492,0.0,0.61,9.81
1479425752155797418,0.03,0.65,10.2
1479425752165858616,-0.02,0.7,9.81
1479425752175855496,-0.08,0.7,9.52
1479425752185843974,-0.07,0.64,10.01
1479425752196048714,-0.07,0.61,9.81
1479425752207372647,-0.09,0.63,9.52
1479425752216025113,-0.11,0.67,9.22
1479425752226704946,-0.09,0.73,9.12
1479425752236009010,-0.01,0.75,9.52
1479425752246798341,0.06,0.74,9.61
1479425752256012171,0.14,0.74,9.71
1479425752266924919,0.16,0.74,9.42
1479425752276067234,0.11,0.74,9.81
1479425752286815325,0.0,0.72,9.61
1479425752296322348,-0.06,0.69,9.52
1479425752307578948,-0.05,0.67,9.52
1479425752316364006,-0.02,0.64,9.81
1479425752326836948,-0.03,0.63,10.01
1479425752336422144,-0.01,0.68,9.81
1479425752346859129,0.01,0.73,9.22
1479425752356418423,0.01,0.77,9.32
1479425752366879652,-0.01,0.8,9.32
1479425752376419244,-0.01,0.81,9.22
1479425752386864145,0.04,0.78,9.52
1479425752396569442,0.08,0.74,9.52
1479425752407603055,0.12,0.72,9.61
1479425752416578648,0.11,0.74,9.52
1479425752426858382,0.01,0.79,9.71
1479425752436577269,-0.11,0.85,9.71
1479425752446858025,-0.11,0.87,9.52
1479425752456599885,0.03,0.87,9.61
1479425752466841030,0.18,0.83,9.71
1479425752476566534,0.16,0.78,9.71
1479425752486861245,0.02,0.76,9.52
1479425752496643334,-0.07,0.76,9.61
1479425752507597166,-0.06,0.75,9.71
1479425752516688471,0.02,0.76,9.42
1479425752527101960,0.07,0.78,9.81
1479425752536734142,0.03,0.8,10.01
1479425752546839073,-0.06,0.8,10.01
1479425752556753890,-0.12,0.79,9.91
1479425752567105627,-0.1,0.8,10.01
1479425752576807653,-0.06,0.8,10.01
1479425752587087871,-0.07,0.8,9.71
1479425752596924817,-0.11,0.81,9.71
1479425752607794800,-0.13,0.82,9.61
1479425752616965914,-0.13,0.84,9.71
1479425752627102126,-0.14,0.86,9.71
1479425752636964845,-0.14,0.88,9.52
1479425752647334023,-0.12,0.88,9.52
1479425752657011435,-0.16,0.87,8.93
1479425752667103691,-0.19,0.85,9.32
1479425752677000311,-0.18,0.83,9.81
1479425752687106972,-0.21,0.83,9.81
1479425752697101805,-0.2,0.84,10.2
1479425752708088062,-0.14,0.84,9.71
1479425752717103458,-0.09,0.83,10.01
1479425752727333437,-0.06,0.82,9.42
1479425752737170411,-0.1,0.8,9.71
1479425752747359056,-0.21,0.82,9.71
1479425752757216206,-0.3,0.86,9.22
1479425752767340570,-0.29,0.9,8.73
1479425752777318017,-0.17,0.92,8.63
1479425752787365210,-0.02,0.92,9.02
1479425752797379362,0.05,0.9,9.61
1479425752808318825,0.07,0.93,9.81
1479425752817359443,0.05,0.98,9.52
1479425752827583343,0.03,1.02,9.71
1479425752837455822,-0.04,1.02,9.61
1479425752847583917,-0.13,0.99,9.32
1479425752857578830,-0.1,0.93,9.42
1479425752867609280,0.01,0.88,10.2
1479425752877566408,0.1,0.87,10.5
1479425752888070082,0.12,0.86,10.01
1479425752897824578,0.12,0.87,10.01
1479425752908312416,0.12,0.95,10.01
1479425752917647710,0.17,1.02,9.52
1479425752927852212,0.23,1.02,9.91
1479425752937708610,0.15,0.95,10.59
1479425752947829453,-0.02,0.85,10.3
1479425752957757296,-0.17,0.8,10.4
1479425752967793786,-0.19,0.83,10.3
1479425752977862730,-0.06,0.9,10.4
1479425752987845084,0.12,0.92,10.01
1479425752998234309,0.26,0.9,10.3
1479425753008796418,0.29,0.85,11.28
1479425753018345684,0.22,0.81,10.89
1479425753028058206,0.14,0.85,10.3
1479425753037986159,0.1,0.89,10.1
1479425753048049589,0.03,0.9,10.4
1479425753057987310,-0.06,0.86,10.69
1479425753068026551,-0.13,0.78,11.28
1479425753078021856,-0.14,0.76,11.48
1479425753088289841,-0.08,0.82,11.48
1479425753098133182,0.0,0.9,10.89
1479425753108817628,0.08,0.92,10.89
1479425753118344162,0.16,0.89,10.59
1479425753128460357,0.2,0.87,10.1
1479425753138174122,0.2,0.87,10.01
1479425753148287969,0.17,0.87,10.2
1479425753158219289,0.12,0.85,10.4
1479425753168403782,0.1,0.85,10.1
1479425753178217880,0.21,0.9,9.81
1479425753188287236,0.34,0.96,10.5
1479425753198337247,0.25,0.98,10.69
1479425753209565764,0.0,0.95,10.59
1479425753218689211,-0.22,0.88,10.89
1479425753228603829,-0.36,0.81,11.38
1479425753238435497,-0.31,0.75,11.09
1479425753248424916,-0.13,0.74,10.4
1479425753258412550,0.09,0.8,10.59
1479425753268644128,0.31,0.89,10.5
1479425753278690364,0.56,0.96,10.4
1479425753288570730,0.81,1.0,9.42
1479425753298579439,0.9,1.03,9.32
1479425753309286775,0.8,1.02,9.32
1479425753318677268,0.61,0.96,9.52
1479425753328819993,0.43,0.9,9.42
1479425753338634361,0.21,0.87,9.42
1479425753348660402,-0.12,0.84,9.22
1479425753358689259,-0.4,0.81,9.42
1479425753368839331,-0.35,0.81,9.91
1479425753378855284,-0.02,0.84,9.81
1479425753388818593,0.29,0.86,9.81
1479425753398815688,0.34,0.84,10.1
1479425753409565862,0.13,0.84,10.01
1479425753419055456,-0.08,0.87,9.52
1479425753428999947,-0.11,0.88,9.32
1479425753438876850,0.03,0.9,9.22
1479425753448922025,0.16,0.94,9.32
1479425753458966882,0.13,1.0,8.93
1479425753469002524,0.03,1.08,9.12
1479425753479188018,0.01,1.15,9.42
1479425753489004625,0.09,1.21,9.32
1479425753499055176,0.14,1.24,9.22
1479425753509987625,0.1,1.24,9.22
1479425753519149078,0.01,1.2,9.22
1479425753529294902,-0.1,1.16,9.32
1479425753539112117,-0.23,1.15,10.01
1479425753549259721,-0.32,1.19,10.5
1479425753559145875,-0.33,1.27,9.81
1479425753569338419,-0.26,1.36,9.81
1479425753579385450,-0.1,1.38,9.52
1479425753589362989,0.11,1.35,9.42
1479425753599319255,0.23,1.31,9.81
1479425753610378315,0.21,1.26,9.71
1479425753619362264,0.15,1.2,10.01
1479425753629467156,0.12,1.13,10.1
1479425753639385106,0.13,1.07,9.71
1479425753649689903,0.08,1.06,9.91
1479425753659362121,-0.04,1.11,9.32
1479425753669478700,-0.16,1.16,9.71
1479425753679564678,-0.21,1.16,10.2
1479425753689570388,-0.16,1.1,10.3
1479425753699482571,-0.04,1.05,10.01
1479425753710577489,0.05,1.04,9.61
1479425753719565506,0.08,1.04,9.42
1479425753729608890,0.05,1.05,9.71
1479425753739564563,0.01,1.08,9.61
1479425753749649461,-0.01,1.12,9.91
1479425753759681273,-0.05,1.13,9.71
1479425753769687481,-0.1,1.14,10.01
1479425753779726456,-0.14,1.14,10.1
1479425753789681713,-0.18,1.13,10.01
1479425753799735812,-0.18,1.14,9.91
1479425753810750265,-0.14,1.14,9.61
1479425753819784732,-0.07,1.12,9.52
1479425753829806917,-0.05,1.05,9.52
1479425753839951221,-0.05,1.01,9.22
1479425753850119937,-0.05,1.04,9.42
1479425753859905080,-0.05,1.11,10.01
1479425753870129281,-0.06,1.15,10.1
1479425753879941488,-0.08,1.17,10.2
1479425753890304847,-0.09,1.2,9.81
1479425753900192767,-0.08,1.21,9.71
1479425753910981604,-0.06,1.2,9.52
1479425753920566405,0.0,1.17,9.32
1479425753930634148,0.03,1.12,9.81
1479425753940110635,0.03,1.11,9.81
1479425753950300518,0.06,1.18,9.71
1479425753960189054,0.1,1.29,9.61
1479425753970889229,0.09,1.37,9.61
1479425753980194798,0.03,1.39,9.42
1479425753990582686,-0.01,1.36,9.52
1479425754000284303,-0.06,1.3,9.91
1479425754011133299,-0.1,1.21,10.2
1479425754020315168,-0.1,1.14,10.01
1479425754030579712,-0.05,1.14,10.1
1479425754040595629,0.04,1.21,10.01
1479425754050393408,0.18,1.3,10.01
1479425754060593787,0.33,1.38,9.71
1479425754070419461,0.34,1.43,9.32
1479425754080506352,0.19,1.43,9.42
1479425754090430707,0.02,1.41,9.61
1479425754100593093,0.0,1.39,10.01
1479425754111234652,0.04,1.41,10.1
1479425754120561756,0.09,1.47,10.4
1479425754130562111,0.11,1.51,10.2
1479425754140609649,0.07,1.54,10.1
1479425754151001759,0.01,1.57,9.91
1479425754160634156,0.0,1.59,10.1
1479425754170751143,0.01,1.6,10.01
1479425754180694638,0.0,1.6,10.5
1479425754190765748,0.04,1.59,10.5
1479425754200924948,0.12,1.59,10.69
1479425754211731916,0.15,1.65,10.1
1479425754220756870,0.13,1.74,9.81
1479425754230799166,0.11,1.83,9.52
1479425754241311242,0.06,1.88,9.91
1479425754250886849,0.04,1.93,10.5
1479425754261381881,0.0,1.98,10.3
1479425754270911714,-0.09,2.05,10.5
1479425754281424436,-0.15,2.15,10.1
1479425754290938577,-0.13,2.21,10.1
1479425754301421051,-0.1,2.19,10.2
1479425754311886132,-0.08,2.14,10.1
1479425754321695044,-0.07,2.06,9.61
1479425754331336014,-0.06,1.97,10.01
1479425754341580654,-0.03,1.86,10.2
1479425754351319067,-0.01,1.77,10.3
1479425754361691354,-0.01,1.76,10.01
1479425754371364443,-0.04,1.8,9.52
1479425754381755266,-0.08,1.81,9.42
1479425754391680222,-0.17,1.78,10.01
1479425754401687962,-0.24,1.73,10.01
1479425754412647965,-0.22,1.71,9.81
1479425754421760090,-0.15,1.73,9.42
1479425754431477935,-0.08,1.77,9.61
1479425754441899935,-0.05,1.79,9.81
1479425754451688482,-0.08,1.79,9.71
1479425754461771233,-0.12,1.78,9.61
1479425754471642110,-0.12,1.77,9.52
1479425754481683850,-0.1,1.75,9.81
1479425754491762347,-0.06,1.73,9.61
1479425754501780372,0.0,1.72,10.2
1479425754512647119,0.04,1.73,10.01
1479425754521752609,0.02,1.75,9.71
1479425754531793237,0.0,1.74,9.71
1479425754542002932,0.0,1.69,9.91
1479425754551834987,0.01,1.62,9.52
1479425754561690065,0.0,1.56,9.52
1479425754571855796,-0.03,1.51,9.71
1479425754581754384,-0.1,1.49,10.01
1479425754591864468,-0.15,1.49,9.81
1479425754602188221,-0.11,1.49,9.42
1479425754612651797,-0.02,1.46,9.61
1479425754621794001,0.03,1.4,9.91
1479425754631965315,0.03,1.34,10.2
1479425754641934005,0.01,1.31,10.2
1479425754652104591,0.03,1.3,10.01
1479425754662269914,0.06,1.3,9.91
1479425754671989289,0.02,1.3,9.71
1479425754682158989,-0.02,1.28,9.91
1479425754692047003,-0.03,1.23,9.81
1479425754702235772,0.0,1.19,9.81
1479425754712893934,0.06,1.14,9.61
1479425754722207894,0.09,1.1,9.22
1479425754732126370,0.07,1.09,9.52
1479425754742269213,0.06,1.1,9.61
1479425754752128354,0.06,1.11,9.61
1479425754762254281,0.08,1.1,9.71
1479425754772170006,0.09,1.07,9.81
1479425754782373466,0.1,1.03,10.01
1479425754792210620,0.16,0.99,10.2
1479425754802211321,0.21,0.94,9.81
1479425754813170360,0.21,0.88,9.61
1479425754822288653,0.17,0.81,9.71
1479425754832290893,0.14,0.77,10.1
1479425754842269088,0.16,0.78,10.1
1479425754852306682,0.22,0.83,9.81
1479425754862333793,0.26,0.87,9.42
1479425754872384396,0.23,0.88,9.61
1479425754882409382,0.16,0.86,9.61
1479425754892688680,0.15,0.83,10.01
1479425754902921644,0.2,0.79,9.91
1479425754913383258,0.27,0.72,10.1
1479425754922965014,0.29,0.65,10.1
1479425754932442987,0.28,0.6,10.01
1479425754942579318,0.26,0.6,9.61
1479425754952577738,0.22,0.62,9.42
1479425754962925750,0.2,0.62,9.71
1479425754972566009,0.23,0.62,10.01
1479425754982876146,0.28,0.62,10.01
1479425754992607519,0.31,0.65,9.71
1479425755002684445,0.3,0.65,9.61
1479425755013423996,0.28,0.6,9.81
1479425755023208925,0.26,0.52,9.52
1479425755032769453,0.26,0.45,9.81
1479425755042728407,0.25,0.45,9.61
1479425755052789648,0.25,0.48,9.71
1479425755062777679,0.22,0.49,9.71
1479425755072820889,0.17,0.5,9.71
1479425755082938015,0.17,0.52,9.71
1479425755093090872,0.24,0.53,9.71
1479425755103165754,0.36,0.51,9.71
1479425755113639959,0.38,0.45,10.01
1479425755123171975,0.29,0.38,9.81
1479425755132962531,0.19,0.36,9.81
1479425755142956829,0.15,0.37,9.42
1479425755153001830,0.15,0.37,9.71
1479425755163019944,0.13,0.36,10.01
1479425755173061533,0.11,0.37,10.01
1479425755183130502,0.13,0.38,10.4
1479425755193172090,0.21,0.41,10.1
1479425755203366423,0.26,0.44,9.32
1479425755214212674,0.21,0.43,9.42
1479425755223236548,0.17,0.39,9.52
1479425755233294433,0.18,0.35,9.52
1479425755243356998,0.18,0.32,9.61
1479425755253449715,0.13,0.31,9.81
1479425755263361576,0.01,0.34,9.81
1479425755273261696,-0.05,0.38,9.71
1479425755283490602,0.0,0.41,9.71
1479425755293362528,0.08,0.42,9.71
1479425755303388009,0.14,0.39,9.52
1479425755314359544,0.16,0.32,9.71
1479425755323754498,0.15,0.27,10.01
1479425755333460063,0.11,0.28,9.81
1479425755343487277,0.09,0.32,9.61
1479425755353577337,0.12,0.38,9.71
1479425755363694825,0.15,0.44,9.81
1479425755373572114,0.2,0.45,9.52
1479425755383592861,0.24,0.42,10.01
1479425755393821641,0.27,0.39,9.61
1479425755403648620,0.23,0.37,9.71
1479425755414361362,0.1,0.34,9.61
1479425755423687600,0.0,0.36,9.52
1479425755433646834,-0.03,0.39,9.81
1479425755443691066,-0.03,0.42,9.52
1479425755454252101,-0.01,0.41,10.01
1479425755464007602,0.03,0.4,10.4
1479425755474187360,0.11,0.45,10.2
1479425755483858352,0.21,0.5,9.52
1479425755493849054,0.31,0.52,9.32
1479425755503882142,0.33,0.48,10.01
1479425755515025106,0.16,0.44,10.1
1479425755523921195,-0.02,0.43,10.2
1479425755534503470,-0.02,0.47,10.79
1479425755543922802,0.08,0.52,10.69
1479425755554189291,0.05,0.59,9.71
1479425755564026317,-0.04,0.65,9.61
1479425755574458992,-0.06,0.66,9.61
1479425755584005798,-0.03,0.66,10.3
1479425755594292871,0.0,0.63,10.4
1479425755604145718,0.03,0.6,10.4
1479425755615193414,0.15,0.61,10.4
1479425755624089411,0.3,0.65,10.01
1479425755634418606,0.36,0.73,9.61
1479425755644147078,0.28,0.75,9.52
1479425755654690330,0.04,0.72,9.71
1479425755664233736,-0.25,0.72,10.2
1479425755674431826,-0.35,0.74,10.4
1479425755684285432,-0.18,0.79,10.1
1479425755694320037,0.07,0.83,10.1
1479425755704297697,0.23,0.82,9.42
1479425755715136961,0.27,0.79,9.61
1479425755724380137,0.19,0.78,9.81
1479425755734832867,0.03,0.79,9.61
1479425755744439027,-0.07,0.8,9.91
1479425755754477550,-0.05,0.8,10.01
1479425755764444274,0.09,0.82,9.52
1479425755774688662,0.23,0.85,9.42
1479425755784483711,0.22,0.87,9.42
1479425755794563322,0.15,0.9,9.42
1479425755804566589,0.14,0.89,9.42
1479425755815609255,0.15,0.88,9.42
1479425755824609393,0.11,0.9,9.81
1479425755834795688,0.06,0.93,9.42
1479425755844649435,0.04,0.92,9.71
1479425755854805572,0.03,0.89,10.01
1479425755864688633,0.03,0.88,10.01
1479425755874922046,0.04,0.9,9.32
1479425755884791020,0.05,0.91,9.22
1479425755895387867,0.06,0.9,9.52
1479425755904790555,0.1,0.88,9.71
1479425755915874599,0.18,0.9,10.3
1479425755924899012,0.2,0.95,9.81
1479425755934926870,0.17,0.98,9.42
1479425755944902179,0.09,0.97,9.42
1479425755955237447,-0.01,0.95,9.52
1479425755965300420,-0.04,0.92,10.1
1479425755975135138,0.02,0.9,10.01
1479425755984964890,0.13,0.89,10.01
1479425755995006665,0.17,0.88,10.3
1479425756005108162,0.17,0.88,9.91
1479425756016037519,0.14,0.9,10.01
1479425756025092767,0.03,0.93,10.1
1479425756035486490,-0.05,0.95,10.1
1479425756045156740,-0.04,0.95,10.2
1479425756055237273,0.02,0.94,10.2
1479425756065167308,0.07,0.94,10.69
1479425756075226938,0.06,0.97,10.2
1479425756085235419,0.03,0.98,10.4
1479425756095565810,0.01,0.96,10.1
1479425756105595840,-0.01,0.93,10.2
1479425756116288975,-0.02,0.94,10.1
1479425756125359119,0.0,1.0,10.2
1479425756135442005,0.0,1.08,10.1
1479425756145413480,-0.02,1.11,10.2
1479425756155689954,-0.05,1.1,10.1
1479425756165418442,-0.01,1.08,10.2
1479425756175691668,0.04,1.1,9.91
1479425756185453054,0.05,1.11,9.91
1479425756195580502,0.0,1.11,9.91
1479425756205568323,-0.06,1.11,10.1
1479425756216953999,-0.12,1.13,10.4
1479425756225564160,-0.11,1.18,9.91
1479425756235603445,-0.06,1.21,9.52
1479425756245653168,-0.09,1.23,9.52
1479425756255605190,-0.18,1.23,9.81
1479425756265636825,-0.17,1.23,9.91
1479425756275833529,-0.03,1.24,9.81
1479425756285732007,0.08,1.23,9.52
1479425756295938622,0.12,1.19,9.52
1479425756305775319,0.09,1.14,9.91
1479425756316966891,0.0,1.14,9.91
1479425756325765446,-0.05,1.17,9.71
1479425756335817107,-0.03,1.18,9.22
1479425756345842000,-0.01,1.18,9.71
1479425756355881454,0.0,1.16,9.81
1479425756367023530,0.0,1.15,10.01
1479425756375957529,0.02,1.18,9.71
1479425756386733671,0.04,1.21,9.61
1479425756396189087,0.02,1.21,9.71
1479425756406757780,-0.02,1.21,9.81
1479425756417192916,-0.06,1.24,9.71
1479425756426799872,-0.04,1.3,10.01
1479425756436052585,-0.01,1.34,9.91
1479425756446859077,-0.03,1.35,10.1
1479425756456144989,-0.06,1.34,10.1
1479425756467237944,-0.01,1.34,10.1
1479425756476133537,0.06,1.33,10.2
1479425756486918193,0.08,1.32,10.01
1479425756496341227,0.03,1.32,10.01
1479425756506933275,-0.01,1.32,10.2
1479425756517188720,0.0,1.34,10.01
1479425756526930848,0.0,1.35,9.71
1479425756536441114,-0.05,1.35,9.81
1479425756546896585,-0.1,1.34,10.1
1479425756556420724,-0.04,1.29,10.3
1479425756567490008,0.05,1.25,10.01
1479425756576579506,0.1,1.25,9.71
1479425756586912621,0.09,1.29,9.71
1479425756596879148,0.06,1.33,10.2
1479425756606922867,0.03,1.34,10.1
1479425756617410557,0.01,1.34,10.1
1479425756626909298,0.0,1.31,10.1
1479425756636578482,-0.01,1.31,10.01
1479425756646876944,0.0,1.3,10.1
1479425756656935885,0.01,1.29,10.2
1479425756666921533,0.06,1.27,9.91
1479425756676651993,0.08,1.26,9.42
1479425756686876004,0.03,1.29,9.32
1479425756696692753,-0.02,1.33,9.71
1479425756706921161,-0.01,1.34,9.81
1479425756717578170,0.05,1.31,10.01
1479425756727145459,0.08,1.28,9.91
1479425756736840423,0.04,1.26,9.71
1479425756746902613,0.0,1.27,9.81
1479425756756791482,0.0,1.27,9.81
1479425756766921279,0.0,1.26,9.91
1479425756776933082,-0.01,1.26,9.81
1479425756787145276,-0.07,1.27,10.1
1479425756796917080,-0.15,1.28,10.4
1479425756807146721,-0.2,1.29,10.2
1479425756817960739,-0.21,1.28,9.91
1479425756827162143,-0.2,1.28,9.61
1479425756837026020,-0.17,1.26,9.61
1479425756847159920,-0.08,1.23,9.71
1479425756857102731,0.06,1.18,9.52
1479425756867372308,0.14,1.11,9.52
1479425756877160247,0.1,1.08,9.42
1479425756887182709,0.0,1.09,10.01
1479425756897443370,-0.09,1.12,10.2
1479425756907436595,-0.14,1.16,10.2
1479425756917951239,-0.15,1.18,10.01
1479425756927315935,-0.2,1.19,10.01
1479425756937313867,-0.25,1.14,9.81
1479425756947417735,-0.19,1.03,9.22
1479425756957317017,-0.07,0.96,9.61
1479425756967886398,0.04,0.97,9.52
1479425756977382361,0.15,1.04,9.02
1479425756987635978,0.17,1.11,9.42
1479425756997409038,0.11,1.16,9.02
1479425757007865316,0.02,1.16,8.53
1479425757018337294,-0.08,1.15,9.22
1479425757027640546,-0.13,1.12,9.61
1479425757037566549,-0.15,1.09,10.1
1479425757048071328,-0.14,1.05,9.91
1479425757057608558,-0.07,1.02,9.42
1479425757067680781,0.02,1.0,9.52
1479425757077653488,0.06,1.01,9.61
1479425757087859646,0.06,1.08,9.32
1479425757097661660,0.05,1.11,8.83
1479425757107856932,0.02,1.11,8.73
1479425757118386612,-0.02,1.1,9.42
1479425757127875183,-0.03,1.09,9.91
1479425757137774719,0.0,1.11,10.2
1479425757147848256,0.02,1.13,10.89
1479425757157900803,0.01,1.09,10.4
1479425757167888118,0.02,1.05,10.01
1479425757177855966,0.0,1.02,9.52
1479425757188116757,-0.07,0.99,9.91
1479425757198149287,-0.14,0.95,10.79
1479425757208085105,-0.18,0.92,11.28
1479425757218742013,-0.18,0.96,10.4
1479425757228071082,-0.03,1.04,8.83
1479425757237932841,0.25,1.09,9.22
1479425757248113989,0.44,1.04,10.4
1479425757258050152,0.34,0.92,10.89
1479425757268087339,0.07,0.84,11.18
1479425757278064604,-0.12,0.85,10.89
1479425757288314443,-0.16,0.88,10.3
1479425757298340399,-0.05,0.87,9.02
1479425757308339839,0.07,0.83,8.44
1479425757318895500,0.11,0.81,8.63
1479425757328339771,0.07,0.81,9.81
1479425757338299760,0.14,0.78,12.07
1479425757348314414,0.29,0.81,11.97
1479425757358297970,0.32,1.01,10.1
1479425757368318429,0.26,1.18,9.52
1479425757378321212,0.21,1.18,8.53
1479425757388359327,0.1,0.98,8.53
1479425757398464159,-0.06,0.76,9.02
1479425757408611187,-0.2,0.67,10.3
1479425757419182270,-0.18,0.79,10.3
1479425757428579397,0.0,1.02,10.4
1479425757438572125,0.31,1.17,9.42
1479425757448466030,0.55,1.19,8.83
1479425757458564897,0.48,1.14,8.34
1479425757468636525,0.2,0.99,9.32
1479425757478567469,-0.08,0.81,10.99
1479425757488608809,-0.3,0.79,10.79
1479425757498636079,-0.34,0.88,9.71
1479425757508683958,-0.2,1.01,9.12
1479425757519379731,0.0,1.06,9.42
1479425757528709974,0.15,0.92,9.71
1479425757538810723,0.2,0.73,10.1
1479425757548736072,0.13,0.67,10.01
1479425757558791101,-0.05,0.77,9.81
1479425757568864187,-0.26,0.93,9.81
1479425757578853068,-0.41,1.09,9.32
